age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
39,services,divorced,primary,no,780,yes,no,cellular,13,may,865.0,1,,1,failure,no
32,blue-collar,single,secondary,no,40,no,no,cellular,30,apr,210.0,2,,0,unknown,no
37,unemployed,married,primary,no,864,yes,yes,cellular,6,may,202.0,3,,0,unknown,no
41,management,married,secondary,no,676,yes,yes,cellular,17,apr,158.0,2,,0,unknown,no
35,self-employed,single,tertiary,no,2983,yes,no,cellular,20,aug,38.0,1,,2,other,no
42,technician,married,secondary,no,3310,no,no,cellular,2,sep,182.0,1,,3,success,no
37,technician,divorced,tertiary,no,117,yes,no,cellular,7,may,177.0,1,,2,failure,no
38,management,married,tertiary,no,227,no,no,cellular,24,mar,105.0,1,,0,unknown,no
32,admin.,married,secondary,no,1271,yes,no,cellular,8,jun,47.0,1,,1,success,no
59,housemaid,married,primary,no,480,no,no,cellular,23,apr,159.0,1,,8,other,no
40,blue-collar,married,secondary,no,228,yes,no,cellular,11,may,266.0,1,,0,unknown,no
24,self-employed,single,tertiary,no,2033,no,no,cellular,23,jun,228.0,3,,0,unknown,no
43,admin.,divorced,secondary,no,1147,no,no,cellular,12,jul,381.0,2,,3,other,yes
48,technician,married,secondary,no,2726,yes,no,cellular,30,apr,322.0,2,,1,success,yes
32,management,married,tertiary,no,508,no,no,cellular,28,may,416.0,1,,3,failure,no
29,technician,single,secondary,no,92,no,no,cellular,1,sep,108.0,1,,9,other,no
34,blue-collar,single,secondary,no,79,yes,no,cellular,5,may,165.0,1,,1,failure,no
39,unemployed,married,primary,no,640,yes,no,cellular,8,may,72.0,4,,2,failure,no
72,retired,married,secondary,no,16829,no,no,cellular,27,oct,157.0,2,,1,other,yes
32,management,single,tertiary,no,1000,yes,no,cellular,7,may,156.0,3,,8,failure,no
30,admin.,single,secondary,no,249,yes,no,cellular,18,may,78.0,4,,1,success,no
61,admin.,married,secondary,no,197,no,no,cellular,27,jan,616.0,1,,1,success,yes
25,student,single,secondary,no,0,no,yes,unknown,25,may,100.0,1,,0,unknown,no
52,blue-collar,married,primary,no,0,yes,no,cellular,6,may,171.0,1,,0,unknown,no
48,blue-collar,married,secondary,no,839,yes,no,cellular,18,may,16.0,8,,1,failure,no
30,student,single,tertiary,no,965,no,no,cellular,12,apr,150.0,3,,1,failure,no
28,blue-collar,single,secondary,no,1027,no,no,cellular,18,mar,365.0,1,,0,unknown,yes
59,management,divorced,tertiary,no,2398,yes,no,cellular,25,aug,234.0,1,,0,unknown,yes
32,admin.,single,secondary,no,132,no,no,cellular,2,jul,189.0,1,,1,failure,no
34,management,single,tertiary,no,3428,no,no,cellular,8,jul,196.0,1,,1,other,yes
52,admin.,married,secondary,no,1380,yes,no,cellular,11,aug,108.0,2,,3,failure,no
77,retired,married,primary,no,0,no,no,cellular,8,sep,317.0,1,,2,failure,yes
42,management,married,tertiary,no,0,no,no,cellular,19,mar,407.0,2,,0,unknown,yes
26,management,married,tertiary,no,983,yes,yes,cellular,3,mar,377.0,1,,1,failure,yes
35,management,married,tertiary,no,0,no,no,cellular,15,jan,165.0,2,,0,unknown,yes
41,admin.,divorced,primary,no,2073,yes,no,cellular,6,may,289.0,1,,0,unknown,no
39,technician,married,secondary,no,385,no,no,cellular,28,aug,175.0,3,,0,unknown,yes
27,services,single,secondary,no,169,no,no,cellular,4,may,110.0,1,,2,success,no
21,student,single,secondary,no,10332,no,no,cellular,13,nov,666.0,1,,0,unknown,no
40,management,married,tertiary,no,2984,no,no,cellular,18,dec,180.0,3,,0,unknown,no
42,admin.,single,secondary,no,-195,yes,yes,cellular,11,may,456.0,1,,1,other,yes
31,services,single,secondary,no,-96,yes,no,cellular,17,apr,1012.0,2,,1,failure,no
27,technician,single,tertiary,no,3764,yes,no,cellular,24,may,41.0,2,,3,success,no
54,management,married,primary,no,1161,no,no,cellular,12,aug,228.0,2,,2,failure,no
31,admin.,divorced,secondary,no,266,yes,no,cellular,18,may,319.0,2,,0,unknown,no
55,admin.,divorced,secondary,no,2881,no,no,cellular,27,may,350.0,1,,4,success,yes
39,technician,married,secondary,no,262,no,no,cellular,12,mar,148.0,2,,5,failure,yes
41,management,married,tertiary,no,1818,yes,no,cellular,24,jun,136.0,1,,2,failure,no
49,blue-collar,divorced,primary,no,541,yes,no,cellular,13,may,327.0,2,,0,unknown,no
58,retired,married,primary,no,1511,no,no,telephone,1,jun,661.0,2,,3,failure,yes
40,unemployed,married,tertiary,no,425,yes,no,cellular,13,may,223.0,2,,4,failure,no
32,blue-collar,divorced,secondary,no,6371,yes,no,cellular,14,may,712.0,4,,7,failure,yes
27,student,single,tertiary,no,323,yes,no,cellular,15,may,122.0,2,,1,other,no
30,self-employed,single,tertiary,no,107,no,no,cellular,11,oct,559.0,1,,3,other,yes
