age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
47,blue-collar,married,primary,no,1330,yes,no,unknown,5,jun,151.0,1,-1,0,unknown,no
56,blue-collar,married,primary,no,8,yes,no,unknown,27,may,127.0,1,-1,0,unknown,no
41,services,married,secondary,no,3160,yes,no,unknown,6,jun,58.0,4,-1,0,unknown,no
49,blue-collar,married,primary,no,870,no,no,unknown,13,may,79.0,3,-1,0,unknown,no
31,blue-collar,married,primary,yes,264,no,no,unknown,21,may,78.0,1,-1,0,unknown,no
31,technician,married,secondary,no,2412,yes,no,unknown,9,may,149.0,2,-1,0,unknown,no
57,technician,married,secondary,no,106,yes,yes,unknown,15,may,157.0,5,-1,0,unknown,no
42,technician,married,secondary,no,1072,no,yes,unknown,3,jun,50.0,3,-1,0,unknown,no
35,technician,married,secondary,no,1205,yes,no,unknown,2,jun,271.0,2,-1,0,unknown,no
28,blue-collar,single,primary,no,482,yes,no,unknown,28,may,318.0,5,-1,0,unknown,no
35,entrepreneur,married,tertiary,no,2469,yes,no,unknown,29,may,193.0,2,-1,0,unknown,no
40,blue-collar,married,secondary,no,4,no,no,unknown,2,jun,81.0,23,-1,0,unknown,no
37,blue-collar,married,primary,no,-406,yes,no,unknown,28,may,668.0,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,242,yes,no,unknown,30,may,122.0,3,-1,0,unknown,no
46,management,divorced,tertiary,no,2661,yes,no,unknown,9,may,70.0,1,-1,0,unknown,no
48,technician,divorced,unknown,no,0,yes,no,unknown,20,may,143.0,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,94,yes,no,unknown,14,may,120.0,1,-1,0,unknown,no
42,admin.,divorced,secondary,no,-149,yes,no,unknown,5,may,239.0,2,-1,0,unknown,no
38,management,divorced,tertiary,no,2144,yes,no,unknown,30,may,89.0,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,0,yes,no,unknown,6,jun,107.0,25,-1,0,unknown,no
30,technician,single,secondary,no,949,yes,no,unknown,7,may,228.0,2,-1,0,unknown,no
50,blue-collar,married,secondary,no,739,yes,no,unknown,8,may,235.0,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-147,yes,no,unknown,3,jun,180.0,3,-1,0,unknown,no
31,blue-collar,married,secondary,no,-187,yes,no,unknown,21,may,30.0,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,490,yes,no,unknown,4,jun,132.0,2,-1,0,unknown,no
51,blue-collar,married,secondary,no,1522,yes,no,unknown,15,may,93.0,1,-1,0,unknown,no
47,technician,divorced,secondary,no,415,no,no,unknown,30,may,928.0,1,-1,0,unknown,no
43,technician,divorced,secondary,no,-88,yes,no,unknown,30,may,210.0,1,-1,0,unknown,no
26,blue-collar,single,secondary,no,725,yes,no,unknown,5,may,356.0,2,-1,0,unknown,no
33,blue-collar,married,secondary,no,0,yes,no,unknown,7,may,854.0,3,-1,0,unknown,yes
52,blue-collar,married,secondary,no,78,yes,yes,unknown,19,may,136.0,9,-1,0,unknown,no
24,blue-collar,married,secondary,yes,0,yes,no,unknown,19,may,180.0,1,-1,0,unknown,no
32,technician,single,secondary,no,934,yes,yes,unknown,15,may,205.0,3,-1,0,unknown,no
40,services,divorced,secondary,no,61,yes,yes,unknown,5,may,129.0,2,-1,0,unknown,no
25,self-employed,single,tertiary,no,3817,yes,no,unknown,3,jun,149.0,1,-1,0,unknown,no
52,blue-collar,divorced,primary,no,-172,yes,no,unknown,26,may,183.0,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,41,yes,yes,unknown,7,may,190.0,3,-1,0,unknown,no
38,blue-collar,divorced,secondary,no,4582,yes,no,unknown,7,may,227.0,3,-1,0,unknown,no
53,admin.,married,primary,no,296,no,no,unknown,6,jun,197.0,1,-1,0,unknown,no
58,admin.,married,primary,no,679,yes,no,unknown,6,jun,187.0,9,-1,0,unknown,no
54,retired,married,tertiary,no,716,yes,no,unknown,16,may,20.0,3,-1,0,unknown,no
31,admin.,single,primary,no,-8,yes,no,unknown,12,may,180.0,4,-1,0,unknown,no
35,management,married,tertiary,no,174,no,no,unknown,6,jun,514.0,1,-1,0,unknown,no
36,technician,married,tertiary,no,16,no,no,unknown,9,jun,247.0,4,-1,0,unknown,no
35,admin.,single,secondary,no,-61,no,no,unknown,7,may,99.0,1,-1,0,unknown,no
45,management,married,tertiary,no,631,yes,no,unknown,28,may,617.0,5,-1,0,unknown,no
48,retired,married,secondary,no,-870,yes,yes,unknown,13,may,203.0,1,-1,0,unknown,no
30,services,single,secondary,no,273,no,no,unknown,2,jun,149.0,1,-1,0,unknown,no
31,admin.,single,secondary,no,361,yes,no,unknown,23,may,206.0,1,-1,0,unknown,no
42,admin.,married,secondary,no,6990,yes,no,unknown,14,may,51.0,2,-1,0,unknown,no
44,services,married,secondary,no,12,yes,no,unknown,5,may,130.0,2,-1,0,unknown,no
38,admin.,single,secondary,no,136,yes,no,unknown,14,may,38.0,4,-1,0,unknown,no
30,management,married,tertiary,no,358,yes,yes,unknown,15,may,92.0,1,-1,0,unknown,no
46,management,single,tertiary,no,85,yes,no,unknown,9,jun,208.0,2,-1,0,unknown,no
31,services,married,secondary,no,71,yes,no,unknown,12,may,157.0,1,-1,0,unknown,no
51,management,married,secondary,no,718,yes,no,unknown,14,may,278.0,1,-1,0,unknown,no
52,technician,married,secondary,no,6,no,no,unknown,6,may,148.0,3,-1,0,unknown,no
38,services,married,secondary,no,3340,yes,no,unknown,9,jun,339.0,1,-1,0,unknown,no
36,technician,married,tertiary,no,7082,no,yes,unknown,5,may,105.0,2,-1,0,unknown,no
46,blue-collar,married,primary,no,175,yes,no,unknown,3,jun,528.0,5,-1,0,unknown,no
28,technician,single,tertiary,no,0,yes,no,unknown,28,may,302.0,1,-1,0,unknown,no
28,admin.,single,secondary,no,485,yes,no,unknown,4,jun,210.0,2,-1,0,unknown,no
36,blue-collar,married,primary,no,316,yes,no,unknown,9,may,211.0,1,-1,0,unknown,no
28,blue-collar,married,primary,no,315,yes,no,unknown,4,jun,116.0,9,-1,0,unknown,no
41,admin.,single,secondary,no,221,yes,yes,unknown,19,may,78.0,2,-1,0,unknown,no
46,blue-collar,married,primary,no,527,yes,no,unknown,14,may,381.0,3,-1,0,unknown,no
46,blue-collar,married,primary,no,425,no,no,unknown,14,may,387.0,1,-1,0,unknown,no
57,technician,married,secondary,no,359,yes,no,unknown,26,may,145.0,1,-1,0,unknown,no
36,services,married,secondary,no,2042,yes,no,unknown,12,may,60.0,1,-1,0,unknown,no
54,housemaid,divorced,primary,no,18056,no,no,unknown,9,jun,82.0,2,-1,0,unknown,no
41,technician,married,secondary,no,4080,yes,no,unknown,15,may,405.0,1,-1,0,unknown,no
54,blue-collar,married,primary,no,477,yes,no,unknown,26,may,373.0,2,-1,0,unknown,no
47,blue-collar,married,unknown,no,-72,yes,no,unknown,12,may,276.0,6,-1,0,unknown,no
51,technician,married,secondary,no,-491,yes,no,unknown,12,may,101.0,2,-1,0,unknown,no
30,services,single,secondary,no,4580,yes,no,unknown,6,jun,214.0,1,-1,0,unknown,no
46,admin.,divorced,tertiary,no,629,yes,yes,unknown,19,may,211.0,17,-1,0,unknown,no
55,admin.,divorced,secondary,no,16,yes,no,unknown,13,may,265.0,1,-1,0,unknown,no
44,blue-collar,married,primary,no,1116,yes,no,unknown,5,jun,82.0,5,-1,0,unknown,no
38,blue-collar,single,primary,no,193,yes,no,unknown,9,may,282.0,2,-1,0,unknown,no
57,technician,married,secondary,no,23,yes,yes,unknown,5,may,201.0,1,-1,0,unknown,no
34,blue-collar,married,unknown,no,2880,yes,no,unknown,23,may,504.0,8,-1,0,unknown,no
37,entrepreneur,single,secondary,no,2,yes,no,unknown,21,may,114.0,2,-1,0,unknown,no
52,technician,divorced,tertiary,no,395,yes,no,unknown,8,may,282.0,1,-1,0,unknown,no
47,blue-collar,married,secondary,no,152,yes,no,unknown,26,may,253.0,4,-1,0,unknown,no
37,blue-collar,married,secondary,no,444,yes,no,unknown,23,may,577.0,7,-1,0,unknown,no
39,blue-collar,married,secondary,no,76,yes,no,unknown,20,may,107.0,3,-1,0,unknown,no
28,blue-collar,married,secondary,no,295,yes,no,unknown,3,jun,221.0,2,-1,0,unknown,no
47,services,divorced,secondary,no,169,no,yes,unknown,6,jun,44.0,1,-1,0,unknown,no
46,technician,married,secondary,no,1942,yes,yes,unknown,28,may,252.0,1,-1,0,unknown,no
40,blue-collar,married,primary,no,-553,yes,no,unknown,23,may,116.0,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,244,yes,yes,unknown,9,may,107.0,1,-1,0,unknown,no
38,blue-collar,single,secondary,no,323,yes,no,unknown,2,jun,55.0,2,-1,0,unknown,no
34,blue-collar,married,secondary,no,56,yes,yes,unknown,15,may,80.0,1,-1,0,unknown,no
33,technician,divorced,tertiary,no,1069,yes,no,unknown,21,may,328.0,2,-1,0,unknown,no
36,technician,divorced,secondary,no,488,yes,no,unknown,6,jun,4.0,1,-1,0,unknown,no
33,blue-collar,single,secondary,no,2040,yes,no,unknown,4,jun,62.0,3,-1,0,unknown,no
33,technician,divorced,secondary,no,252,yes,yes,unknown,7,may,198.0,1,-1,0,unknown,no
53,self-employed,married,secondary,no,-155,yes,no,unknown,6,may,89.0,2,-1,0,unknown,no
46,admin.,married,secondary,no,174,no,no,unknown,14,may,113.0,1,-1,0,unknown,no
32,management,married,tertiary,no,0,no,no,unknown,23,may,105.0,3,-1,0,unknown,no
49,admin.,single,secondary,no,2,no,no,unknown,2,jun,50.0,1,-1,0,unknown,no
60,retired,married,secondary,no,1677,yes,no,unknown,2,jun,56.0,2,-1,0,unknown,no
42,management,married,tertiary,no,56,no,yes,unknown,9,jun,136.0,2,-1,0,unknown,no
44,unemployed,married,tertiary,no,66,no,no,unknown,5,may,95.0,1,-1,0,unknown,no
51,management,married,tertiary,no,0,yes,no,unknown,9,may,104.0,3,-1,0,unknown,no
46,services,married,secondary,no,252,yes,no,unknown,16,may,319.0,3,-1,0,unknown,no
35,management,single,tertiary,no,39,yes,no,unknown,8,may,152.0,3,-1,0,unknown,no
28,admin.,single,tertiary,no,-407,yes,no,unknown,2,jun,347.0,10,-1,0,unknown,no
31,admin.,single,secondary,no,505,yes,no,unknown,5,may,351.0,2,-1,0,unknown,no
44,management,married,secondary,no,283,yes,no,unknown,8,may,220.0,2,-1,0,unknown,no
27,admin.,single,secondary,no,177,yes,no,unknown,21,may,71.0,8,-1,0,unknown,no
31,services,married,secondary,no,134,yes,no,unknown,21,may,135.0,4,-1,0,unknown,no
36,management,married,tertiary,no,412,yes,no,unknown,28,may,520.0,2,-1,0,unknown,no
34,management,married,tertiary,no,551,yes,no,unknown,28,may,162.0,3,-1,0,unknown,no
52,technician,married,secondary,no,4,yes,no,unknown,5,may,235.0,4,-1,0,unknown,no
33,management,married,tertiary,no,1953,yes,yes,unknown,21,may,375.0,1,-1,0,unknown,no
54,technician,married,secondary,no,309,yes,no,unknown,29,may,229.0,1,-1,0,unknown,no
41,services,single,secondary,no,17,yes,no,unknown,27,may,89.0,2,-1,0,unknown,no
48,entrepreneur,married,tertiary,no,83,yes,no,unknown,29,may,214.0,2,-1,0,unknown,no
38,technician,married,secondary,no,273,yes,no,unknown,2,jun,494.0,2,-1,0,unknown,no
29,management,married,tertiary,no,2269,yes,no,unknown,4,jun,803.0,1,-1,0,unknown,no
40,blue-collar,married,primary,no,1596,no,no,unknown,15,may,200.0,2,-1,0,unknown,no
43,management,divorced,unknown,no,21,no,no,unknown,6,jun,514.0,3,-1,0,unknown,no
34,services,married,secondary,no,9,yes,yes,unknown,2,jun,108.0,2,-1,0,unknown,no
35,admin.,divorced,secondary,no,7,no,no,unknown,5,may,44.0,5,-1,0,unknown,no
22,admin.,single,tertiary,no,5336,yes,no,unknown,15,may,232.0,1,-1,0,unknown,no
33,admin.,single,secondary,no,1413,yes,no,unknown,20,may,142.0,1,-1,0,unknown,no
56,services,married,secondary,no,0,yes,yes,unknown,6,may,286.0,2,-1,0,unknown,no
39,entrepreneur,married,primary,no,219,yes,no,unknown,20,may,592.0,5,-1,0,unknown,no
30,technician,single,secondary,no,0,yes,no,unknown,3,jun,53.0,3,-1,0,unknown,no
42,technician,married,secondary,no,1771,yes,no,unknown,30,may,206.0,1,-1,0,unknown,no
30,technician,single,tertiary,no,125,yes,yes,unknown,21,may,225.0,4,-1,0,unknown,no
54,technician,married,secondary,no,356,yes,no,unknown,30,may,320.0,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,153,yes,no,unknown,13,may,350.0,1,-1,0,unknown,no
30,blue-collar,married,secondary,no,0,yes,no,unknown,19,may,383.0,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,647,yes,no,unknown,14,may,322.0,2,-1,0,unknown,no
40,technician,married,secondary,no,3339,yes,yes,unknown,29,may,122.0,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,10416,no,no,unknown,21,may,358.0,4,-1,0,unknown,no
29,technician,married,secondary,no,1160,yes,yes,unknown,4,jun,124.0,1,-1,0,unknown,no
39,management,divorced,tertiary,no,2257,yes,no,unknown,27,may,62.0,12,-1,0,unknown,no
45,self-employed,married,tertiary,no,102,yes,no,unknown,5,jun,196.0,4,-1,0,unknown,no
47,blue-collar,married,primary,no,850,yes,no,unknown,9,may,838.0,3,-1,0,unknown,no
26,blue-collar,single,secondary,no,31,no,no,unknown,9,may,90.0,4,-1,0,unknown,no
34,blue-collar,married,secondary,no,-288,yes,no,unknown,16,may,286.0,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,752,yes,no,unknown,3,jun,200.0,4,-1,0,unknown,no
28,blue-collar,married,secondary,yes,173,yes,no,unknown,4,jun,345.0,2,-1,0,unknown,no
44,technician,divorced,secondary,no,1336,yes,no,unknown,20,may,324.0,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,1157,yes,no,unknown,2,jun,344.0,1,-1,0,unknown,no
39,blue-collar,divorced,unknown,no,147,no,no,unknown,7,may,155.0,4,-1,0,unknown,no
24,blue-collar,single,secondary,no,103,yes,no,unknown,19,may,260.0,2,-1,0,unknown,no
32,blue-collar,married,primary,no,4190,yes,no,unknown,13,may,733.0,2,-1,0,unknown,yes
31,technician,divorced,secondary,no,4885,yes,no,unknown,9,may,81.0,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,-150,yes,no,unknown,26,may,23.0,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,-141,yes,no,unknown,23,may,1480.0,1,-1,0,unknown,no
26,blue-collar,married,secondary,no,1620,yes,yes,unknown,27,may,235.0,1,-1,0,unknown,no
33,technician,divorced,secondary,no,2605,yes,no,unknown,15,may,363.0,16,-1,0,unknown,no
36,services,divorced,secondary,yes,-934,yes,yes,unknown,5,may,298.0,1,-1,0,unknown,no
46,admin.,married,unknown,no,289,no,no,unknown,7,may,327.0,2,-1,0,unknown,no
57,retired,married,unknown,no,4554,yes,no,unknown,27,may,165.0,2,-1,0,unknown,no
48,technician,married,primary,no,393,no,no,unknown,14,may,157.0,2,-1,0,unknown,no
32,admin.,married,primary,no,-61,yes,yes,unknown,21,may,167.0,2,-1,0,unknown,no
56,retired,married,secondary,no,316,yes,no,unknown,5,jun,515.0,1,-1,0,unknown,no
29,management,single,tertiary,no,350,no,no,unknown,19,may,85.0,1,-1,0,unknown,no
41,admin.,married,secondary,no,1940,no,no,unknown,5,jun,384.0,1,-1,0,unknown,no
52,management,married,tertiary,no,0,yes,no,unknown,7,may,174.0,2,-1,0,unknown,no
42,admin.,single,secondary,no,171,no,no,unknown,29,may,81.0,10,-1,0,unknown,no
48,management,married,tertiary,no,1129,yes,no,unknown,29,may,276.0,1,-1,0,unknown,no
37,blue-collar,married,primary,no,0,no,no,unknown,5,jun,574.0,2,-1,0,unknown,no
53,services,married,secondary,no,235,yes,no,unknown,23,may,204.0,2,-1,0,unknown,no
40,admin.,single,tertiary,no,219,yes,no,unknown,30,may,451.0,2,-1,0,unknown,no
47,blue-collar,married,primary,no,0,no,no,unknown,2,jun,326.0,2,-1,0,unknown,no
31,management,single,tertiary,no,264,yes,no,unknown,23,may,412.0,6,-1,0,unknown,no
38,services,married,secondary,no,871,yes,no,unknown,3,jun,175.0,1,-1,0,unknown,no
28,admin.,married,secondary,no,-111,yes,no,unknown,7,may,78.0,3,-1,0,unknown,no
31,management,single,tertiary,no,157,yes,no,unknown,21,may,71.0,1,-1,0,unknown,no
57,blue-collar,married,primary,no,73,no,no,unknown,6,may,107.0,2,-1,0,unknown,no
37,technician,married,tertiary,no,399,yes,no,unknown,8,may,180.0,1,-1,0,unknown,no
45,management,married,tertiary,no,5750,yes,no,unknown,8,may,328.0,1,-1,0,unknown,no
32,services,married,secondary,no,298,yes,no,unknown,2,jun,241.0,4,-1,0,unknown,no
53,blue-collar,married,primary,no,154,yes,no,unknown,9,may,21.0,3,-1,0,unknown,no
35,management,single,tertiary,no,2642,yes,no,unknown,7,may,134.0,2,-1,0,unknown,no
33,technician,married,secondary,no,218,yes,no,unknown,29,may,161.0,1,-1,0,unknown,no
37,admin.,married,secondary,no,-205,yes,yes,unknown,9,may,263.0,4,-1,0,unknown,no
35,management,single,tertiary,no,1342,yes,no,unknown,4,jun,89.0,4,-1,0,unknown,no
35,entrepreneur,married,unknown,no,3936,no,no,unknown,9,jun,23.0,1,-1,0,unknown,no
40,unemployed,married,secondary,no,671,yes,no,unknown,15,may,193.0,9,-1,0,unknown,no
49,admin.,single,secondary,no,1841,yes,no,unknown,19,may,150.0,2,-1,0,unknown,no
44,services,single,secondary,no,490,yes,no,unknown,15,may,161.0,1,-1,0,unknown,no
30,services,married,secondary,no,180,yes,yes,unknown,8,may,116.0,2,-1,0,unknown,no
36,student,single,tertiary,no,1756,yes,no,unknown,6,may,1020.0,1,-1,0,unknown,no
29,services,single,secondary,no,35,yes,no,unknown,8,may,328.0,1,-1,0,unknown,no
40,entrepreneur,married,secondary,no,0,no,no,unknown,9,jun,190.0,1,-1,0,unknown,no
30,technician,single,unknown,no,-318,yes,no,unknown,28,may,93.0,1,-1,0,unknown,no
39,technician,married,secondary,no,220,yes,yes,unknown,27,may,87.0,2,-1,0,unknown,no
49,blue-collar,married,primary,no,-139,yes,no,unknown,21,may,170.0,3,-1,0,unknown,no
59,technician,married,secondary,no,-14,yes,no,unknown,27,may,89.0,2,-1,0,unknown,no
53,blue-collar,married,secondary,no,0,no,no,unknown,8,may,178.0,1,-1,0,unknown,no
44,services,single,secondary,no,721,yes,no,unknown,5,may,125.0,5,-1,0,unknown,no
34,technician,single,tertiary,no,714,yes,no,unknown,12,may,166.0,1,-1,0,unknown,no
31,technician,single,secondary,no,362,yes,no,unknown,21,may,38.0,2,-1,0,unknown,no
36,technician,single,tertiary,no,749,yes,no,unknown,13,may,141.0,1,-1,0,unknown,no
29,blue-collar,married,primary,no,-22,yes,yes,unknown,15,may,18.0,3,-1,0,unknown,no
51,blue-collar,married,primary,no,289,yes,no,unknown,6,may,461.0,4,-1,0,unknown,no
40,blue-collar,married,secondary,no,60,yes,no,unknown,21,may,289.0,2,-1,0,unknown,no
39,technician,single,secondary,no,1135,yes,no,unknown,9,jun,211.0,1,-1,0,unknown,no
57,technician,divorced,tertiary,no,1,yes,no,unknown,6,jun,411.0,1,-1,0,unknown,no
46,blue-collar,married,unknown,no,2099,yes,no,unknown,2,jun,163.0,3,-1,0,unknown,no
38,management,divorced,secondary,no,352,yes,no,unknown,7,may,104.0,3,-1,0,unknown,no
38,technician,single,secondary,yes,0,yes,no,unknown,23,may,92.0,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,-184,yes,no,unknown,19,may,88.0,1,-1,0,unknown,no
29,blue-collar,married,primary,no,1780,yes,yes,unknown,9,jun,962.0,3,-1,0,unknown,no
47,services,divorced,secondary,no,7831,yes,no,unknown,5,may,100.0,3,-1,0,unknown,no
41,blue-collar,single,secondary,no,212,yes,no,unknown,23,may,124.0,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1815,yes,no,unknown,14,may,129.0,2,-1,0,unknown,no
29,self-employed,single,tertiary,no,-331,yes,no,unknown,23,may,222.0,3,-1,0,unknown,no
34,services,divorced,secondary,no,554,yes,no,unknown,8,may,390.0,5,-1,0,unknown,no
29,self-employed,single,tertiary,no,238,yes,no,unknown,27,may,64.0,3,-1,0,unknown,no
40,technician,divorced,secondary,no,648,yes,yes,unknown,26,may,646.0,1,-1,0,unknown,no
32,blue-collar,single,secondary,yes,-1019,yes,no,unknown,28,may,1138.0,9,-1,0,unknown,no
57,retired,married,primary,no,522,yes,no,unknown,12,may,230.0,6,-1,0,unknown,no
52,management,married,tertiary,no,396,yes,no,unknown,29,may,396.0,2,-1,0,unknown,no
30,technician,married,tertiary,no,0,no,no,unknown,2,jun,33.0,1,-1,0,unknown,no
35,management,married,tertiary,no,179,yes,no,unknown,16,may,18.0,3,-1,0,unknown,no
36,management,married,tertiary,no,312,yes,no,unknown,7,may,130.0,1,-1,0,unknown,no
36,services,married,primary,no,360,yes,no,unknown,2,jun,430.0,1,-1,0,unknown,no
36,management,single,tertiary,no,304,no,no,unknown,9,jun,127.0,5,-1,0,unknown,no
42,admin.,married,secondary,no,296,yes,no,unknown,6,jun,66.0,2,-1,0,unknown,no
35,admin.,single,secondary,no,67,no,no,unknown,12,may,727.0,2,-1,0,unknown,no
36,management,single,tertiary,no,91,yes,no,unknown,2,jun,206.0,4,-1,0,unknown,no
36,services,married,secondary,no,56,yes,no,unknown,23,may,116.0,2,-1,0,unknown,no
41,housemaid,married,primary,no,832,yes,no,unknown,6,jun,230.0,2,-1,0,unknown,no
55,retired,married,secondary,no,646,yes,yes,unknown,16,may,201.0,1,-1,0,unknown,no
38,management,single,tertiary,no,144,yes,no,unknown,30,may,247.0,2,-1,0,unknown,no
44,blue-collar,married,primary,no,414,yes,no,unknown,9,may,121.0,3,-1,0,unknown,no
55,blue-collar,married,primary,no,72,yes,no,unknown,7,may,118.0,1,-1,0,unknown,no
44,technician,single,tertiary,no,0,yes,no,unknown,30,may,175.0,1,-1,0,unknown,no
34,technician,single,tertiary,no,103,yes,no,unknown,16,may,59.0,1,-1,0,unknown,no
43,technician,married,secondary,no,368,yes,no,unknown,14,may,139.0,2,-1,0,unknown,no
56,admin.,divorced,secondary,no,215,no,no,unknown,5,jun,188.0,2,-1,0,unknown,no
28,admin.,single,secondary,no,137,yes,yes,unknown,28,may,106.0,1,-1,0,unknown,no
31,services,married,secondary,no,769,yes,yes,unknown,13,may,97.0,3,-1,0,unknown,no
31,management,single,tertiary,no,565,yes,no,unknown,30,may,211.0,8,-1,0,unknown,no
49,services,married,secondary,no,614,yes,yes,unknown,28,may,74.0,1,-1,0,unknown,no
31,admin.,single,secondary,no,1265,yes,no,unknown,12,may,808.0,2,-1,0,unknown,no
26,services,single,secondary,no,408,yes,no,unknown,16,may,99.0,3,-1,0,unknown,no
43,management,single,tertiary,no,1375,no,yes,unknown,2,jun,108.0,9,-1,0,unknown,no
29,management,married,tertiary,no,1691,yes,yes,unknown,30,may,76.0,1,-1,0,unknown,no
34,management,married,tertiary,no,3640,yes,no,unknown,7,may,674.0,1,-1,0,unknown,no
36,blue-collar,married,primary,no,762,yes,no,unknown,5,jun,151.0,1,-1,0,unknown,no
57,technician,married,secondary,no,6,yes,no,unknown,19,may,92.0,4,-1,0,unknown,no
43,technician,married,secondary,no,1811,no,no,unknown,9,jun,246.0,1,-1,0,unknown,no
39,services,single,secondary,no,180,yes,no,unknown,2,jun,151.0,2,-1,0,unknown,no
28,blue-collar,single,primary,no,358,yes,no,unknown,21,may,191.0,10,-1,0,unknown,no
30,technician,single,tertiary,no,4582,yes,no,unknown,28,may,375.0,1,-1,0,unknown,no
46,entrepreneur,married,tertiary,no,4190,no,yes,unknown,5,jun,383.0,1,-1,0,unknown,no
46,blue-collar,married,primary,no,-181,yes,no,unknown,9,may,96.0,2,-1,0,unknown,no
50,management,divorced,tertiary,no,5287,no,no,unknown,14,may,198.0,2,-1,0,unknown,no
42,blue-collar,married,primary,no,-88,yes,yes,unknown,2,jun,193.0,3,-1,0,unknown,no
31,unemployed,single,secondary,no,271,yes,no,unknown,15,may,354.0,2,-1,0,unknown,no
31,unemployed,married,secondary,no,427,yes,no,unknown,12,may,355.0,3,-1,0,unknown,no
32,services,single,secondary,no,-551,yes,no,unknown,23,may,147.0,2,-1,0,unknown,no
30,entrepreneur,single,tertiary,no,2870,yes,no,unknown,2,jun,206.0,1,-1,0,unknown,no
28,services,divorced,secondary,no,14,yes,no,unknown,27,may,188.0,1,-1,0,unknown,no
44,services,divorced,secondary,no,214,yes,no,unknown,4,jun,657.0,1,-1,0,unknown,no
35,management,divorced,tertiary,no,805,yes,no,unknown,26,may,328.0,2,-1,0,unknown,no
48,unemployed,married,secondary,no,1029,yes,no,unknown,12,may,532.0,3,-1,0,unknown,no
53,blue-collar,married,secondary,no,5,yes,no,unknown,6,may,87.0,2,-1,0,unknown,no
53,entrepreneur,married,tertiary,no,-9,yes,yes,unknown,6,jun,244.0,1,-1,0,unknown,no
36,blue-collar,married,primary,no,-397,yes,no,unknown,7,may,141.0,3,-1,0,unknown,no
37,blue-collar,single,secondary,no,419,yes,no,unknown,2,jun,112.0,2,-1,0,unknown,no
38,blue-collar,married,secondary,no,3115,yes,no,unknown,14,may,20.0,3,-1,0,unknown,no
28,self-employed,single,tertiary,no,367,yes,no,unknown,3,jun,21.0,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,271,yes,yes,unknown,2,jun,88.0,1,-1,0,unknown,no
55,blue-collar,married,secondary,no,1345,yes,no,unknown,8,may,70.0,1,-1,0,unknown,no
55,technician,divorced,unknown,no,6038,yes,no,unknown,13,may,138.0,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1214,yes,no,unknown,8,may,166.0,4,-1,0,unknown,no
42,admin.,divorced,secondary,no,1011,yes,yes,unknown,14,may,52.0,4,-1,0,unknown,no
48,blue-collar,divorced,primary,no,-939,no,no,unknown,30,may,105.0,2,-1,0,unknown,no
32,self-employed,married,tertiary,no,2019,yes,no,unknown,23,may,369.0,1,-1,0,unknown,no
31,blue-collar,married,secondary,no,188,yes,yes,unknown,20,may,53.0,1,-1,0,unknown,no
38,blue-collar,married,secondary,no,-280,yes,no,unknown,21,may,141.0,2,-1,0,unknown,no
60,retired,married,primary,no,0,yes,no,unknown,14,may,171.0,2,-1,0,unknown,no
57,management,married,primary,no,1313,no,no,unknown,9,jun,87.0,1,-1,0,unknown,no
35,management,married,tertiary,no,395,no,no,unknown,26,may,63.0,1,-1,0,unknown,no
34,management,married,tertiary,no,-1,no,no,unknown,7,may,848.0,1,-1,0,unknown,no
51,management,married,tertiary,no,239,yes,no,unknown,5,may,239.0,1,-1,0,unknown,no
47,services,married,unknown,no,516,yes,no,unknown,9,may,127.0,1,-1,0,unknown,no
35,admin.,married,secondary,no,-38,yes,no,unknown,26,may,233.0,3,-1,0,unknown,no
51,technician,married,primary,no,176,no,yes,unknown,5,jun,347.0,1,-1,0,unknown,no
32,management,married,tertiary,no,230,yes,no,unknown,21,may,99.0,1,-1,0,unknown,no
33,admin.,married,tertiary,no,2420,yes,no,unknown,26,may,529.0,1,-1,0,unknown,no
60,housemaid,married,primary,no,7374,no,no,unknown,9,jun,123.0,4,-1,0,unknown,no
32,management,single,tertiary,no,328,no,no,unknown,9,may,189.0,3,-1,0,unknown,no
34,technician,married,tertiary,no,8,yes,no,unknown,26,may,65.0,1,-1,0,unknown,no
32,management,married,secondary,no,3,yes,no,unknown,27,may,155.0,1,-1,0,unknown,no
26,admin.,single,secondary,no,832,yes,no,unknown,12,may,228.0,1,-1,0,unknown,no
26,student,single,secondary,no,0,yes,no,unknown,9,may,240.0,3,-1,0,unknown,no
